quotation_id,customer_key,customer_name,nationality,quote_date,quote_value,shipping_mode,item_count,po_exists,po_value,do_exists,conversion_days,lead_score
d8d8a30a_R,3593fd28,e464ad62,Unknown,2023-03-01 15:52:00,8748.54,Air,38.0,0,,0,-1.0,36.24
d8e62113,Zgf6bE537J,,Unknown,2023-02-02 16:13:00,5216.75,Air,1.0,1,5216.75,1,-1.0,76.14
d9238171,vwjM9hSH4s,361bc45e,Unknown,2022-10-01 13:26:00,0.0,Not Specified,1.0,1,0.0,0,-1.0,77.69
d95d72c1,e6666cbb,14ancZS05S,Unknown,,1034.0,Air,30.0,1,1034.0,1,-1.0,48.11
d96259bd,4ZRd9NGZZQ,9TDOzqY83D,Unknown,2023-06-02 15:42:00,0.0,Air,19.0,0,,0,-1.0,60.75
d96c9e6c,X90cRum7fq,x9Dz6KWcO3,Chinese national,,209.0,Air,19.0,0,,0,-1.0,60.67
d97f0ea1,AQ6LQGkxDX,8ruhF3E51g,Singaporean,2022-07-03 22:53:00,100.0,Air,3.0,1,100.0,1,-1.0,76.06
d98a57b1,a4a8b42a,71b5186c,Unknown,,480.58,Air,38.0,0,,0,-1.0,39.49
d9e5e245,99a27d7f,14ancZS05S,Unknown,2023-04-01 13:30:00,2088.94,Air,7.0,1,2088.94,1,-1.0,71.96
da213a76,58ea2d28,845521b9,Unknown,2022-09-09 16:58:00,8907.0,Air,34.0,1,8907.0,1,-1.0,40.43
da33140d,bfdf28bf,b7b97b2b,Unknown,,1474.35,Air,6.0,1,1474.35,1,-1.0,73.06
da5bd3d3,YRDfn5Wf9O,nY8F51VM4y,Chinese national (China),,1310.05,Air,1.0,1,1310.05,1,-1.0,77.3
da892ca6,4ZRd9NGZZQ,9TDOzqY83D,Unknown,,562.0,Air,1.0,1,562.0,1,-1.0,77.52
daeb2c15,91c0552c,09A5j1P96d,Unknown,,3383.29,Air,3.0,1,3383.29,1,-1.0,75.04
db1c8dee,a6834fa7,8ruhF3E51g,Unknown,,6.58,Air,19.0,0,,0,-1.0,60.75
db454efc_R,69dc9b2b,6608c196,Unknown,,1249.43,Air,7.0,1,1249.43,1,-1.0,72.24
db5614c9,85164aa4,4a463543,United States of America,2023-03-03 10:43:00,872.91,Air,4.0,1,872.91,1,0.0,75.25
db57d90e,47dc23c1,09A5j1P96d,Unknown,,3904.0,Air,33.0,1,3904.0,1,-1.0,43.57
db703049,06fa670b,8ruhF3E51g,Unknown,2022-12-12 17:05:00,1407.54,Air,8.0,1,1407.54,1,-1.0,71.27
db741bfd,99a27d7f,14ancZS05S,Unknown,,279.72,Air,1.0,1,279.72,1,-1.0,77.61
db824c7a,X2ywZ9GnQE,8ruhF3E51g,Unknown,,3000.0,Air,19.0,0,,0,-1.0,59.55
db9388b0,a954a4d6,nY8F51VM4y,Unknown,2022-08-11 16:18:00,483.9,Air,57.0,0,,0,-1.0,21.71
dc1a74a1,ba0aff8d,8ruhF3E51g,Unknown,2023-06-02 15:35:00,673.29,Air,4.0,1,673.29,1,121.0,94.4
dc374472,db09a28c,8ruhF3E51g,Unknown,2022-06-06 13:02:00,5999.2,Sea,19.0,0,,0,-1.0,58.34
dc46b98b,fEXeW6R1J3,74q0TneDjU,Unknown,2023-09-03 15:16:00,1321.58,Air,19.0,0,,0,-1.0,60.22
dcbc2b80,fEXeW6R1J3,74q0TneDjU,Unknown,2023-06-01 12:40:00,82.11,Air,6.0,1,82.11,1,-1.0,73.52
dcbf5c19,Ss1dWMP4hX,tbD4Rv00SG,Unknown,2022-12-07 09:30:00,915.0,Air,1.0,1,915.0,1,-1.0,77.42
dcbf5c19_R,Ss1dWMP4hX,tbD4Rv00SG,Unknown,,914.8,Air,1.0,1,914.8,1,-1.0,77.42
dcbf5c19_R_R,Ss1dWMP4hX,tbD4Rv00SG,Unknown,2022-08-11 14:00:00,844.44,Air,1.0,1,844.44,1,30.0,84.17
dcbf5c19_R_R_R,Ss1dWMP4hX,tbD4Rv00SG,Unknown,2023-01-02 19:12:00,844.44,Air,1.0,1,844.44,1,150.0,96.66
dcedccdc,75b1bfbb,78X4qv1453,Unknown,,222.0,Air,38.0,0,,0,-1.0,39.59
dd03ed62,8Nzo71FGPE,nY8F51VM4y,Chinese National,,3327.0,Air,3.0,1,3327.0,1,-1.0,75.06
dd0d3b32,4ZRd9NGZZQ,9TDOzqY83D,Unknown,,839.46,Air,8.0,1,839.46,1,-1.0,71.47
dd29c48a,4O5G9tNusl,8ruhF3E51g,Malaysian,2022-12-07 10:43:00,483.0,Air,38.0,0,,0,-1.0,39.49
dd60fc09,Y2MYCQ56NK,95nYR7APw5,Singaporean,,493.0,Air,1.0,1,493.0,1,-1.0,77.54
dd7c4130,11320a73,59db8846,Unknown,,200.32,Air,2.0,1,200.32,1,-1.0,76.84
dd8017be,H65cij0dBc,,Unknown,,60.0,Air,2.0,1,60.0,1,-1.0,76.88
dda9617c,fEXeW6R1J3,74q0TneDjU,Unknown,2023-02-03 12:48:00,80.16,Air,19.0,0,,0,-1.0,60.72
ddac54e2,8Nzo71FGPE,nY8F51VM4y,Chinese National,2022-10-02 10:28:00,2046.0,Air,3.0,1,2046.0,1,-1.0,75.46
ddcda6b6,4O5G9tNusl,8ruhF3E51g,Malaysian,,74.0,Air,19.0,0,,0,-1.0,60.72
dde136fc,87360d9a,09A5j1P96d,Unknown,,654.08,Air,1.0,1,654.08,1,-1.0,77.5
de136281,47dc23c1,09A5j1P96d,Unknown,2023-03-02 10:58:00,1008.96,Air,1.0,1,1008.96,1,152.0,96.75
de4a82eb,WL91eH602H,T7Y79rjV29,Korean,2022-01-12 11:50:00,1409.35,Air,8.0,1,1409.35,1,443.0,99.92
de586c73,0V2xk11Hj4,3a32oZcB0f,Chinese national (China),,3390.76,Air,38.0,0,,0,-1.0,38.33
de83d774,fEXeW6R1J3,74q0TneDjU,Unknown,,565.11,Air,1.0,1,565.11,1,-1.0,77.52
de92cdf4,db09a28c,8ruhF3E51g,Unknown,2022-03-08 14:10:00,670.66,Air,38.0,0,,0,-1.0,39.42
dea93fe1,4dbf6714,9tu60R7KWP,Unknown,2023-03-02 16:11:00,95.67,Air,2.0,1,95.67,1,153.0,96.7
dedce3d5,Y2MYCQ56NK,95nYR7APw5,Singaporean,2022-08-07 09:30:00,0.0,Air,0.0,0,,0,-1.0,78.46
df46bd7f,1f6et5pP1O,8ruhF3E51g,Unknown,,252.0,Air,57.0,0,,0,-1.0,21.78
df5cbe27,VL9576yh06,x9Dz6KWcO3,Unknown,2022-01-03 11:30:00,2923.98,Air,38.0,0,,0,-1.0,38.52
df68b595,6Lwm5z7Yj9,Cdq9LonMZb,Unknown,2023-01-03 11:03:00,11040.19,Air,11.0,1,11040.19,0,58.0,80.94
dfa7a186,cc6c5bdc,8ruhF3E51g,Unknown,,1826.76,Air,19.0,0,,0,-1.0,60.02
dfac0ec8,99a27d7f,14ancZS05S,Unknown,,0.0,Air,57.0,0,,0,-1.0,21.85
dfb881d2,a5580ba7,79BSsv9xYm,Unknown,2023-10-03 16:02:00,1420.8,Air,19.0,0,,0,-1.0,60.18
dfda95c3,faff5ef8,2e9633b8,Unknown,2022-08-12 16:47:00,378.92,Air,2.0,1,378.92,1,-1.0,76.78
e010d048,2e21a003,a0ad1dc7,United States,,448.63,Air,4.0,1,448.63,1,-1.0,75.12
e0aa69be,D6O4LUfz2f,9tu60R7KWP,Singaporean,2022-04-11 16:32:00,5303.33,Air,5.0,1,5303.33,1,-1.0,72.68
e0aa69be_R,D6O4LUfz2f,9tu60R7KWP,Singaporean,2023-04-01 12:48:00,2237.13,Air,2.0,1,2237.13,1,152.0,96.53
e0caa541,I51lshr5ZM,,Unknown,2023-09-02 18:52:00,2021.13,Sea,19.0,0,,0,-1.0,59.94
e0d7abcc,26f30ef4,8ruhF3E51g,Unknown,,0.0,Air,0.0,0,,0,-1.0,78.46
e0dcd96a,1292f213,79BSsv9xYm,Unknown,,299.2,Air,1.0,1,299.2,1,-1.0,77.6
e0e4da7c,425cS82HkQ,,Unknown,,15332.25,Sea,57.0,0,,0,-1.0,17.79
e0ef7ef4,z0I0Z6U6nv,IL111A66Sq,Unknown,2022-04-05 15:28:00,80.0,Air,38.0,0,,0,-1.0,39.65
e1105df9,1b04ee43,347e33f2,Unknown,2022-01-03 16:20:00,3815.0,Air,1.0,1,3815.0,1,242.0,99.02
e14eb926,j6v26jLuwm,8ruhF3E51g,Chinese national (China),,4160.02,Air,21.0,1,4160.02,1,-1.0,56.89
e15c431b,GMs8OdU4s1,14ancZS05S,Unknown,,1272.6,Air,19.0,0,,0,-1.0,60.24
e1b95f37,32443b56,78X4qv1453,Unknown,2023-08-02 11:36:00,260.72,Air,3.0,1,260.72,1,-1.0,76.01
e1d858c4,011a0164,IL111A66Sq,Unknown,,577.35,Air,6.0,1,577.35,1,-1.0,73.35
e1f22e90,cc29cbcf,x9Dz6KWcO3,Unknown,2022-09-05 13:56:00,526.0,Air,2.0,1,532.0,1,-1.0,76.74
e2092fe0,Q8nomXWRc2,9tu60R7KWP,Unknown,,5899.04,Sea,1.0,1,5899.04,1,-1.0,75.93
e223c4a8_R,70e993db,09A5j1P96d,Unknown,,1607.67,Air,70.0,1,1607.67,1,-1.0,13.16
e22b6c36,6f0r25MOht,,Unknown,2022-10-03 14:56:00,129.0,Air,2.0,1,129.0,1,-1.0,76.86
e2453523,5390dbe8,b1ddf8ae,Unknown,2022-09-11 17:54:00,2166.7,Air,114.0,0,,0,-1.0,2.03
e280b00b,g084484ZO9,IL111A66Sq,Unknown,2022-10-10 16:50:00,3381.18,Air,14.0,1,3381.18,1,-242.0,5.74
e2879810,fvIH3Ur1DW,S4NrbiX419,Unknown,,889.4499999999999,Air,95.0,0,,0,-1.0,4.74
e2a77d12,fvIH3Ur1DW,S4NrbiX419,Unknown,2022-09-12 16:22:00,195.89,Air,8.0,1,195.89,1,90.0,90.15
e2ae65f2,bHy0p906sS,8ruhF3E51g,Unknown,2022-01-12 11:06:00,306.16,Air,38.0,0,,0,-1.0,39.56
e2df685b,Y2MYCQ56NK,95nYR7APw5,Singaporean,2022-08-03 12:04:00,2164.0,Air,114.0,0,,0,-1.0,2.03
e2e6bed7,g084484ZO9,IL111A66Sq,Unknown,,8776.86,Air,38.0,0,,0,-1.0,36.23
e301c427,1f6et5pP1O,8ruhF3E51g,Unknown,,12525.02,Sea,19.0,0,,0,-1.0,55.66
e32128c2,Y2MYCQ56NK,95nYR7APw5,Singaporean,2023-07-02 09:35:00,1222.88,Air,19.0,0,,0,-1.0,60.26
e33a6c54,4c243645,nY8F51VM4y,Unknown,,456.42,Air,6.0,1,456.42,1,-1.0,73.39
e33aa5a2,lD89r7qsyL,9tu60R7KWP,Unknown,,19947.0,Sea,2.0,1,19947.0,1,-1.0,70.45
e356533c,19ac2e87,nY8F51VM4y,Unknown,,318.67,Air,1.0,1,318.67,1,-1.0,77.59
e3589fc8,8Nzo71FGPE,nY8F51VM4y,Chinese National,,473.0100000000001,Air,19.0,0,,0,-1.0,60.56
e36f6a51,g084484ZO9,IL111A66Sq,Unknown,2022-09-11 11:20:00,1285.0,Air,3.0,1,1285.0,1,-243.0,9.26
e37a781b,xRW3mYR957,7065cf18,Unknown,,7233.0,Sea,14.0,1,7233.0,1,-1.0,63.21
e38d9a01,f63e6d5a,IL111A66Sq,Unknown,2023-10-01 15:53:00,295.03,Air,19.0,0,,0,-1.0,60.64
e38f2b3a,ZY46m6DFg1,i3ImK40gp9,Unknown,2022-08-06 16:55:00,405.58,Air,1.0,1,406.0,1,-1.0,77.57
e3d42630,f47da2fc,0lCPPgO3Uc,Unknown,2023-11-01 11:59:00,0.0,Air,38.0,0,,0,-1.0,39.68
e41a1618,58ea2d28,845521b9,Unknown,,5412.94,Air,1.0,1,5412.94,1,-1.0,76.08
e42b7f66,48iGKBLCt6,8ruhF3E51g,Unknown,,0.0,Air,19.0,0,,0,-1.0,60.75
e4e38759,fvIH3Ur1DW,S4NrbiX419,Unknown,,2514.8,Air,1.0,1,2514.8,1,-1.0,76.95
e4e54454,07UkT3V9b1,x9Dz6KWcO3,Unknown,2022-09-02 13:09:00,394.0,Air,38.0,0,,0,-1.0,39.53
e4f5197b,4ZRd9NGZZQ,9TDOzqY83D,Unknown,,557.18,Air,7.0,1,557.18,1,-1.0,72.47
e4f5197b_R,fEXeW6R1J3,74q0TneDjU,Unknown,,7362.98,Air,228.0,0,,0,-1.0,0.01
e50b784b,3PMyW67W67,8ruhF3E51g,Unknown,2023-03-03 18:12:00,505.47,Air,2.0,1,505.47,0,213.0,98.55
e5207418,TELcJA9M9q,Lh624q1u9u,Unknown,2022-08-11 15:18:00,4916.93,Air,14.0,1,4916.93,1,-1.0,64.1
e5335907,4cb30e09,9TDOzqY83D,Unknown,,277.44,Air,38.0,0,,0,-1.0,39.57
e55e082e,6n9h7u47e8,882e8ddc,Unknown,2022-07-07 15:53:00,0.0,Air,19.0,0,,0,-1.0,60.75
e5a2a8be,bfdf28bf,b7b97b2b,Unknown,,4066.48,Sea,57.0,0,,0,-1.0,20.71
e5bb55b7,xsumAjY50P,8ruhF3E51g,Unknown,2022-11-08 16:47:00,996.72,Sea,2.0,1,996.72,1,-1.0,76.6
e5bd51e8,8691932f,2d95a120,United States,,90.0,Air,2.0,1,90.0,1,-1.0,76.87
e5dd4c83,a931a01c,HR18hgvW4S,Unknown,2022-09-11 17:52:00,1136.7,Air,13.0,1,1136.7,1,-212.0,9.17
e5f25fae,c46c927e,2ddc0171,Unknown,,6540.84,Sea,19.0,0,,0,-1.0,58.12
e5f41478,hL800efJnq,14ancZS05S,Unknown,,2415.12,Air,21.0,1,2415.12,1,-1.0,57.6
e6193561,xw71fJ415b,sji5vB20uo,Unknown,2022-12-08 17:36:00,3589.35,Sea,95.0,0,,0,-1.0,4.54
e6b14267,f73ce5e0,nY8F51VM4y,Unknown,,446.29,Air,57.0,0,,0,-1.0,21.73
e6b14339,pSZQShz4f5,vZE5BcXQ3j,Unknown,,56.0,Air,19.0,0,,0,-1.0,60.73
e6fa1f95,39N5vR34gp,14ancZS05S,Unknown,2022-05-04 09:31:00,2898.0,Air,4.0,1,2898.0,1,-1.0,74.34
e706bba6,5e4f9e69,8ruhF3E51g,Unknown,2022-01-11 13:13:00,251.4,Air,2.0,1,251.4,1,58.0,88.41
e71aacdc,Ebd710R95D,,Unknown,,3819.64,Air,10.0,1,3789.12,1,-1.0,68.53
e73fb27f,06suB5p2mX,T7Y79rjV29,Unknown,2022-08-12 16:56:00,16.71,Air,19.0,0,,0,-1.0,60.75
e7476ef3,660014bd,8ruhF3E51g,China,,0.0,Air,19.0,0,,0,-1.0,60.75
e78fd514,xsumAjY50P,8ruhF3E51g,Unknown,,413.06,Air,2.0,1,413.06,1,-1.0,76.77
e78fd514_R,xsumAjY50P,8ruhF3E51g,Unknown,,557.76,Air,38.0,0,,0,-1.0,39.46
e79f1981,84ee7391,8bd38713,Unknown,,5980.0,Air,10.0,1,5980.0,0,-1.0,67.75
e7afc0ac,fEXeW6R1J3,74q0TneDjU,Unknown,,650.0,Air,2.0,1,650.0,1,-1.0,76.7
e7d66529,TELcJA9M9q,Lh624q1u9u,Unknown,2022-06-04 13:55:00,946.0,Sea,1.0,1,946.0,1,153.0,96.79
e8214182,hL800efJnq,14ancZS05S,Unknown,,3301.18,Air,266.0,0,,0,-1.0,0.0
e858317b,bcd08322,8ruhF3E51g,Unknown,2022-03-11 14:55:00,1632.53,Air,1.0,1,1632.53,0,30.0,84.0
e867e2d7,ea77b8d3,o5MpuUJM1M,Unknown,2022-05-09 12:42:00,213.92,Air,4.0,1,213.92,1,60.0,87.77
e8954c8f,D6O4LUfz2f,9tu60R7KWP,Singaporean,,5971.15,Air,4.0,1,5971.15,1,-1.0,73.35
e89cb5e4,GHbrZ9WLG3,IL111A66Sq,Chinese national (China),,1005.45,Sea,1.0,1,1005.45,1,-1.0,77.39
e8ac690e,f25fed48,aa47bf41,Unknown,,213.0,Air,1.0,1,213.0,1,-1.0,77.63
e8aca2be,taVC7LD6U1,gj3Nvpx9GU,Unknown,,489.04,Air,19.0,0,,0,-1.0,60.56
e8b5e93a,06fa670b,8ruhF3E51g,Unknown,2022-05-12 09:09:00,1777.4399999999998,Air,9.0,1,1777.44,1,91.0,89.63
e8c075ab,FIc17Ck457,S4NrbiX419,Singaporean,,2707.92,Air,1.0,1,2707.92,1,-1.0,76.89
e8f20ca9,hL800efJnq,14ancZS05S,Unknown,,329.56,Air,6.0,1,329.56,1,-1.0,73.44
e917eddd,hL800efJnq,14ancZS05S,Unknown,2022-09-05 15:24:00,519.0,Air,5.0,1,519.0,1,-1.0,74.24
e9372765,85164aa4,4a463543,United States of America,2023-08-02 10:19:00,894.0,Air,3.0,1,894.0,1,0.0,76.07
e9827c80,6n9h7u47e8,882e8ddc,Unknown,,0.0,Air,57.0,0,,0,-1.0,21.85
e9855803,VLSxI59801,pVc35E7p1n,Unknown,,72.29,Air,2.0,1,72.29,1,-1.0,76.88
e9a16e92,rAmb9tQZRc,,Unknown,,212.01,Air,19.0,0,,0,-1.0,60.67
e9bc63c0,5fe968b5,8ruhF3E51g,Unknown,2023-09-01 09:37:00,489.12,Air,1.0,1,489.12,1,-1.0,77.54
e9cd5882,a6929d87,pVc35E7p1n,Unknown,2022-12-07 15:22:00,94.0,Air,38.0,0,,0,-1.0,39.65
e9e2cd89,3d2c0780,14ancZS05S,Unknown,2022-04-04 17:34:00,398.03,Air,16.0,1,398.03,1,60.0,80.64
ea060484,xw71fJ415b,sji5vB20uo,Unknown,,59711.57000000001,Air,38.0,0,,0,-1.0,19.5
ea10572d,xw71fJ415b,sji5vB20uo,Unknown,2022-02-08 11:57:00,0.0,Sea,19.0,0,,0,-1.0,60.75
ea4b911b,73c8aea7,x9Dz6KWcO3,Unknown,,222.66,Air,1.0,1,222.66,1,-1.0,77.62
ea6b42a1,7f6eb86e,f8c55e66,Unknown,,382.84,Air,5.0,1,382.84,1,-1.0,74.29
ea83f2e4,TELcJA9M9q,Lh624q1u9u,Unknown,2022-05-12 16:27:00,3280.62,Air,228.0,0,,0,-1.0,0.01
ea83f2e4_R,TELcJA9M9q,Lh624q1u9u,Unknown,2022-06-12 15:03:00,4989.49,Air,7.0,1,4989.49,1,91.0,89.97
ea83f2e4_R_R,TELcJA9M9q,Lh624q1u9u,Unknown,2023-08-01 19:03:00,8321.17,Air,361.0,0,,0,-1.0,0.0
ea92b1f7,Y2MYCQ56NK,95nYR7APw5,Singaporean,2022-10-03 15:41:00,226.0,Air,2.0,1,226.0,1,-1.0,76.83
eab7217a,91c0552c,09A5j1P96d,Unknown,,2572.09,Air,3.0,1,2572.09,1,-1.0,75.3
eabb4eda,1292f213,79BSsv9xYm,Unknown,2022-11-11 11:59:00,3976.73,Air,19.0,0,,0,-1.0,59.16
eaed0201,87360d9a,09A5j1P96d,Unknown,,3512.75,Air,2.0,1,3512.75,1,-1.0,75.84
eb15af9d,e6b5fa6c,78X4qv1453,Unknown,,15324.06,Air,19.0,0,,0,-1.0,54.5
eb2a5a1d,f63e6d5a,IL111A66Sq,Unknown,2022-09-06 08:47:00,328.0,Air,7.0,1,328.0,1,-1.0,72.55
eb5819f2,GSdCKW3Z5w,8ruhF3E51g,Singaporean,,5965.2,Air,1.0,1,5965.2,0,-1.0,75.91
eb886f92,3MgTz1s36U,8ruhF3E51g,Unknown,,4756.99,Air,2.0,1,4756.99,1,-1.0,75.45
ebed4241,7288f61f,6fdfae87,Unknown,,2600.33,Sea,76.0,0,,0,-1.0,10.22
ebfd93ca,1d25e972,bbbc9711,Unknown,2022-05-09 07:30:00,252.69,Air,38.0,0,,0,-1.0,39.58
ec041b71,XpP0Bn0s55,71DRuiDc1j,Unknown,,223.75,Air,1.0,1,223.75,1,-1.0,77.62
ec041b71_R,XpP0Bn0s55,71DRuiDc1j,Unknown,,223.75,Air,1.0,1,223.75,1,-1.0,77.62
ec102dcb,b594cff5,8ruhF3E51g,Unknown,,446.0,Air,19.0,0,,0,-1.0,60.57
ec24f8cc,1a4befa3,f51ab48d,Unknown,,79866.02,Sea,19.0,0,,0,-1.0,28.92
ec26e266,06fa670b,8ruhF3E51g,Unknown,,755.14,Air,8.0,1,755.14,1,-1.0,71.5
ec27fbc4,jjC9BO9046,0lCPPgO3Uc,Unknown,,732.18,Air,1.0,1,732.18,1,-1.0,77.47
ecc0ac2d,3f72f471,14ancZS05S,Unknown,2022-01-12 10:56:00,161.44,Air,1.0,1,161.44,1,150.0,96.7
ecd780fe,64c0444d,gj3Nvpx9GU,Unknown,,1637.0,Air,19.0,0,,0,-1.0,60.1
ed0543ff,75794c21,79BSsv9xYm,Unknown,2022-02-09 18:24:00,1009.56,Air,19.0,0,,0,-1.0,60.35
ed0acdd6,0Kelg0pVDL,16af03bd,Indian,2022-05-05 17:21:00,870.9,Air,16.0,1,874.0,1,183.0,95.92
ed1d135f,53281641,9tu60R7KWP,Unknown,2023-05-02 16:25:00,1035.11,Air,2.0,1,1035.11,1,-1.0,76.59
ed303972,GHbrZ9WLG3,IL111A66Sq,Chinese national (China),,0.0,Air,19.0,0,,0,-1.0,60.75
ed677155,506af81b,tbD4Rv00SG,Unknown,,260.24,Air,4.0,1,260.24,1,-1.0,75.18
ed8ac3cb,6AyX6y7B9p,8ruhF3E51g,Unknown,,3639.12,Air,19.0,0,,0,-1.0,59.29
eda2096d,4ZRd9NGZZQ,9TDOzqY83D,Unknown,,702.4,Air,3.0,1,702.4,1,-1.0,75.87
edb8339f,3461337b,c2c58138,Unknown,,79.0,Air,2.0,1,79.0,1,-1.0,76.87
edbc8c05,15jpR2Djf1,8ruhF3E51g,Unknown,,4860.0,Air,120.0,1,4860.0,1,-1.0,1.49
ee1aa234,df3cd059,71cc4411,Unknown,,1510.0,Air,2.0,1,1510.0,1,-1.0,76.44
ee1aa234_R,7765586c,26a21ec2,Unknown,,1524.86,Air,38.0,0,,0,-1.0,39.07
ee1aa234_R_R,56306a88,e482156a,Unknown,2023-04-03 11:18:00,1565.56,Air,38.0,0,,0,-1.0,39.06
ee1cc3f7,1f6et5pP1O,8ruhF3E51g,Unknown,2022-09-05 15:18:00,5059.8,Air,1.0,1,5059.8,1,-1.0,76.19
ee2d209e,488t9A161y,8ruhF3E51g,Singaporean,2022-12-09 10:48:00,1147.09,Air,24.0,1,1147.09,1,-1.0,54.8
ee3d741c,dc701372,8ruhF3E51g,Unknown,,0.0,Sea,133.0,0,,0,-1.0,0.9
ee4978b5,6AyX6y7B9p,8ruhF3E51g,Unknown,2022-06-10 14:37:00,1424.3,Air,2.0,1,1424.3,1,-1.0,76.47
ee542e5f,db09a28c,8ruhF3E51g,Unknown,2022-12-05 20:14:00,3825.0,Sea,19.0,0,,0,-1.0,59.22
ee839688,ab389a4d,0lCPPgO3Uc,Unknown,,1074.2,Air,38.0,0,,0,-1.0,39.25
eed46a7e,hL800efJnq,14ancZS05S,Unknown,,2910.99,Air,105.0,1,2910.99,1,-1.0,2.98
eeea7dd2,488t9A161y,8ruhF3E51g,Singaporean,,3026.57,Air,1.0,1,3026.57,1,-1.0,76.8
eef6ad6d,06suB5p2mX,T7Y79rjV29,Unknown,2023-02-02 10:46:00,69.34,Air,1.0,1,69.34,1,27.0,83.78
ef0903be,4Yk09HecPy,8ruhF3E51g,Unknown,,5757.0,Air,4.0,1,5757.0,1,-1.0,73.42
ef17a79c,327b00e2,09A5j1P96d,Unknown,2022-06-09 12:37:00,5796.67,Air,76.0,0,,0,-1.0,9.74
ef3f263d,06a07fb3,52bfd849,Unknown,,1406.55,Air,76.0,0,,0,-1.0,10.4
ef5d2f1e,d47095b4,c2c58138,Australia,,191.51,Air,2.0,1,191.51,1,-1.0,76.84
ef679a3c,fvIH3Ur1DW,S4NrbiX419,Unknown,,1570.0,Air,30.0,1,1393.0,1,-1.0,47.88
ef8edceb,TELcJA9M9q,Lh624q1u9u,Unknown,,2020.0,Air,1.0,1,2020.0,1,-1.0,77.1
efa68a08,4a9af5d4,8ruhF3E51g,China,,2972.0,Air,38.0,0,,0,-1.0,38.5
efe1290c,5960fa38,14ancZS05S,Unknown,,765.43,Sea,2.0,1,556.67,1,-1.0,76.67
efe7aea0,ItssapCSik,0lCPPgO3Uc,Unknown,2023-06-02 11:54:00,235.68,Air,2.0,1,235.68,1,91.0,92.4
f01879fd,39N5vR34gp,14ancZS05S,Unknown,2022-06-04 22:25:00,3070.04,Air,20.0,1,3070.04,1,60.0,76.89
f0487c84,4f18u3537C,79BSsv9xYm,Singaporean,,687.0,Air,1.0,1,690.0,1,-1.0,77.49
f064f0fe,bad8d02a,i5bFIJ8Ff6,Unknown,,1891.24,Air,57.0,0,,0,-1.0,21.32
f06e355a,81bea910,76df20f9,Unknown,,1021.98,Air,57.0,0,,0,-1.0,21.56
f0ac869d,rAmb9tQZRc,,Unknown,2022-11-11 15:54:00,976.6,Air,1.0,1,976.6,1,-1.0,77.4
f0b6c447,fvIH3Ur1DW,S4NrbiX419,Unknown,2022-08-02 13:51:00,2624.0,Air,3.0,1,2624.0,1,-1.0,75.28
f0c525b9,b39d39ee,0810423e,United States of America,,181.0,Air,2.0,1,181.0,1,-1.0,76.84
f111c502,ocp0nUa4ER,8ruhF3E51g,Unknown,2022-07-11 16:49:00,0.0,Air,19.0,0,,0,-1.0,60.75
f124c288,b0Aif96VUF,8ruhF3E51g,Chinese national (China),,3460.0,Sea,1.0,1,3460.0,1,-1.0,76.67
f13455ae,06fa670b,8ruhF3E51g,Unknown,,4691.61,Air,114.0,0,,0,-1.0,1.95
f1445563,6AyX6y7B9p,8ruhF3E51g,Unknown,,5915.0,Sea,95.0,0,,0,-1.0,4.38
f162268f,Y2MYCQ56NK,95nYR7APw5,Singaporean,2022-03-10 11:16:00,3566.63,Air,19.0,0,,0,-1.0,59.32
f1a1f295,15jpR2Djf1,8ruhF3E51g,Unknown,,2937.0,Air,1.0,1,2937.0,1,-1.0,76.82
f1aa063b,ItssapCSik,0lCPPgO3Uc,Unknown,,1098.26,Air,1.0,1,1175.14,1,-1.0,77.37
f1af6bc5,UzdUJe146M,8ruhF3E51g,Unknown,2023-11-01 17:21:00,81.84,Air,1.0,1,81.84,1,29.0,84.16
f1de0d60,9df86703,71DRuiDc1j,Unknown,,2002.0,Air,2.0,1,1310.0,1,-1.0,76.3
f1de0d60_R,XpP0Bn0s55,71DRuiDc1j,Unknown,2023-03-03 16:50:00,2416.0,Air,1.0,1,2416.0,0,91.0,92.46
f1e9761a,lRbOdn1f5e,,Unknown,,3445.77,Sea,19.0,0,,0,-1.0,59.37
f1ed6ee4,1f6et5pP1O,8ruhF3E51g,Unknown,2022-04-11 10:13:00,2800.29,Sea,38.0,0,,0,-1.0,38.57
f201d1cd,IEGO2KU1a7,14ancZS05S,Singaporean,,2320.0,Air,2.0,1,2320.0,1,-1.0,76.2
f21e37d9,88339719,afd78902,United States,,234.85,Air,2.0,1,234.85,1,-1.0,76.83
f282ab29,5960fa38,14ancZS05S,Unknown,2023-04-01 12:42:00,208.26,Air,19.0,0,,0,-1.0,60.67
f2831d5f,f63e6d5a,IL111A66Sq,Unknown,,2687.0,Air,126.0,1,2687.0,1,-1.0,1.18
f2cfe7bc,b7f94378,S4NrbiX419,China,,8188.0,Air,19.0,0,,0,-1.0,57.44
f2dc5d64,5f14753d,b94e8551,Unknown,,195.92,Air,19.0,0,,0,-1.0,60.67
f2f7e36f,1b04ee43,347e33f2,Unknown,,209.2,Air,57.0,0,,0,-1.0,21.79
f32c7b75,Y2MYCQ56NK,95nYR7APw5,Singaporean,2022-02-08 16:14:00,256.32,Air,2.0,1,256.32,1,-1.0,76.82
f330997a,4I3HDTm7GG,14ancZS05S,Unknown,,488.0,Air,1.0,1,483.0,1,-1.0,77.55
